id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,adultsmoke,year_value,rooms,nusing,present,sport_basket,sport_soccer,sport_run,school,has_sib,toa_smoke,toa_drink,toa_mj,exposure_smoke,exposure_count,exposure_smoke_se,exposure_female,exposure_2steps,exposure_indegree,exposure_density,exposure_team,exposure_simmelian,indegree,outdegree,ego_density,exposure_perceived_count,exposure_perceived
111-0617,2,,0,3.5,0,0,0,0,0,0,1,2011,2,0,1,1,,,111,1,,,,0,0,0.174998772785881,0,0,0,0,0,0,0,5,0.166666666666667,0,0
111-0617,3,,0,3.5,,,,0,,,,2012,2,0,,,,,111,1,,,,0.2,1,0.158782413273629,0,0.19047619047619,0.107142857142857,0.217391304347826,0,0,0,0,0,0,0
111-0617,4,,0,3.5,,,,0,,,,2013,2,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0619,1,,1,4.5,0,1,0,0,0,1,0,2010,2,1,1,,,,111,1,,1,,,,,,,,,,,5,3,0.916666666666667,1,
111-0619,2,,0,4.5,0,1,0,0,0,1,0,2011,2,0,1,,,,111,1,,1,,0,0,0.227001023579693,0,0.0714285714285714,0,0,0,0,4,3,0.583333333333333,0,0.333333333333333
111-0619,3,,0,4.5,,1,,0,,,,2012,2,0,,,,,111,1,,1,,0,0,0.356067964905872,0,0,0,0,0,0,1,0,0,0,0
111-0619,4,,0,4.5,,1,,0,,,,2013,2,0,,,,,111,1,,1,,0,0,0.110996224912771,0,0,0,0,0,0,1,0,0,0,0
111-0622,1,,1,4.5,0,0,0,0,0,1,1,2010,4,0,1,,,,111,1,,,,,,,,,,,,,4,13,0.346153846153846,0,
111-0622,2,,1,4.5,0,0,0,0,0,1,1,2011,5,0,1,,,,111,1,,,,0.0769230769230769,1,0.127380669996587,0.0833333333333333,0.0980392156862745,0.0568181818181818,0.0738255033557047,0,0,3,11,0.325757575757576,0,0
111-0622,3,,1,4.5,,,,0,,,,2012,5,0,,,,,111,1,,,,0.0909090909090909,1,0.335148946854676,0.0909090909090909,0.102564102564103,0.0384615384615385,0.0634728729031283,0,0,0,0,0,0,0
111-0622,4,,1,4.5,,,,0,,,,2013,5,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0625,1,1,1,5,0,0,0,0,0,1,0,2010,3,0,1,,,,111,1,,2,4,,,,,,,,,,5,6,0.404761904761905,0,
111-0625,2,1,1,5,0,1,0,0,0,1,0,2011,3,0,1,,,,111,1,,2,4,0,0,0.12363518075823,0,0,0,0,0,0,6,7,0.607142857142857,0,0
111-0625,3,1,1,5,,1,,0,,,,2012,3,0,,,,,111,1,,2,4,0,0,0.278797541537817,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
111-0625,4,1,1,5,0,1,1,0,0,0,0,2013,3,3,1,,,,111,1,,2,4,0,0,0.262343199778715,0,0,0,0,0,0,2,3,0.333333333333333,3,0
111-0627,1,1,1,3.5,0,0,0,,,,,2010,3,0,1,,,,111,,,,,,,,,,,,,,3,7,0.160714285714286,0,
111-0627,2,1,1,4,0,0,0,0,0,0,1,2011,3,0,1,,,,111,1,,,,0.285714285714286,2,0.293027178561464,0.285714285714286,0.227272727272727,0.257142857142857,0.444943820224719,0,0,1,5,0.233333333333333,0,0
111-0627,3,1,1,4,0,0,0,0,1,0,0,2012,3,0,1,,,,111,1,,,,0.4,2,0.229387290546347,0.4,0.264705882352941,0.321428571428571,0.360458765701802,0,0,1,7,0.178571428571429,0,0
111-0627,4,1,1,4.5,0,0,0,0,0,0,0,2013,3,0,1,,,,111,1,,,,0.142857142857143,1,1.00000000011982,0.2,0.15625,0.107142857142857,0.363036303630363,0,0,2,6,0.166666666666667,0,0
111-0629,1,,1,4.5,0,0,0,0,0,0,1,2010,5,0,1,,,,111,1,,,,,,,,,,,,,9,3,0.833333333333333,0,
111-0629,2,,1,4.5,0,0,0,0,0,1,1,2011,5,0,1,,,,111,1,,,,0,0,0.124118715492641,0,0.0526315789473684,0,0,0,0,6,1,1.5,0,0
111-0629,3,,1,4.5,0,0,0,0,0,1,1,2012,3,0,1,,,,111,1,,,,0,0,0.253199043998863,0,0,0,0,0,0,5,6,0.547619047619048,0,0
111-0629,4,,1,4.5,,,,0,,,,2013,3,0,,,,,111,1,,,,0,0,0.242782996760852,0,0.0869565217391304,0,0,0,0,0,0,0,0,0
111-0630,1,,1,2.5,1,1,1,0,1,1,0,2010,4,3,1,,,,111,1,1,1,1,,,,,,,,,,2,0,0,3,
111-0630,2,,1,1.5,1,1,1,1,0,1,0,2011,4,1,1,,,,111,1,1,1,1,0,0,0.140339326466137,0,0,0,0,0,0,0,0,0,1,0
111-0630,3,,1,2,1,1,1,1,,,,2012,4,0,,,,,111,1,1,1,1,0,0,0.195472983906423,0,0,0,0,0,0,0,0,0,0,0
111-0630,4,,1,2,1,1,1,1,,,,2013,4,0,,,,,111,1,1,1,1,0,0,0.261620403040956,0,0,0,0,0,0,0,0,0,0,0
111-2015,1,,0,3.5,0,0,0,0,0,0,0,2010,3,0,1,,,,111,1,,,,,,,,,,,,,0,2,0.333333333333333,0,
111-2015,2,,0,5,0,0,0,0,0,0,0,2011,4,1,1,,,,111,1,,,,0.5,1,0.166376273543837,1,0.25,0.555555555555556,0.545454545454545,0,0,0,1,0.5,1,0
111-2015,3,,0,4.25,,,,0,,,,2012,4,0,,,,,111,1,,,,1,1,0.173032199971715,1,0.75,1,1,0,0,0,0,0,0,1
111-2015,4,,0,4.25,,,,0,,,,2013,4,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-2016,1,,1,3.5,1,1,1,0,0,1,0,2010,6,3,1,1,,,111,1,1,1,1,,,,,,,,,,0,4,0.2,3,
111-2016,2,,1,3.5,1,1,1,0,0,1,0,2011,6,5,1,1,,,111,1,1,1,1,0,0,0.166381411147248,0,0.2,0,0,0,0,0,0,0,5,0.75
111-2016,3,,1,3.5,1,1,1,0,,,,2012,6,0,,,,,111,1,1,1,1,0,0,0.195472983906423,0,0,0,0,0,0,0,0,0,0,0
111-2016,4,,1,3.5,1,1,1,0,,,,2013,6,0,,,,,111,1,1,1,1,0,0,0.261620403040956,0,0,0,0,0,0,0,0,0,0,0
112-0002,1,,0,3,1,1,1,1,0,0,0,2010,3,3,1,,,,112,1,1,1,1,,,,,,,,,,5,1,1.5,3,
112-0002,2,,0,3,1,1,1,1,0,1,1,2011,3,2,1,,,,112,1,1,1,1,1,1,0.276038105498845,1,1,1,1,0,0,5,2,0.333333333333333,2,1
112-0002,3,,0,3,1,1,1,1,,,,2012,3,0,,,,,112,1,1,1,1,0.5,1,0.124229316159978,1,0.666666666666667,0.272727272727273,0,0,0,0,0,0,0,1
112-0002,4,,0,3,1,1,1,1,,,,2013,3,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
112-0004,1,1,1,4.5,1,1,0,0,0,0,0,2010,1,2,1,,,,112,1,1,1,,,,,,,,,,,5,1,1,2,
112-0004,2,1,1,3.5,1,1,,0,,,,2011,1,0,,,,,112,1,1,1,,0,0,0.227548363447511,0,0.25,0,0,0,0,4,0,0,0,1
112-0004,3,1,1,3.5,1,1,,0,,,,2012,1,0,,,,,112,1,1,1,,0,0,0.317855806814786,0,0,0,0,0,0,0,0,0,0,0
112-0004,4,1,1,2.5,1,1,0,0,0,1,0,2013,1,1,1,,,,112,1,1,1,,0,0,0,0,0,0,0,0,0,2,1,0.5,1,0
112-0005,1,1,0,4,1,1,1,0,0,0,0,2010,7,1,1,,,,112,1,1,1,1,,,,,,,,,,4,5,0.366666666666667,1,
112-0005,2,1,0,3.5,1,1,1,1,0,0,0,2011,4,1,1,,,1,112,1,1,1,1,0,0,0.237665166809383,0,0,0,0,0,0,4,2,0.5,1,0.2
112-0005,3,1,0,3.33333333333333,1,1,1,1,,,,2012,4,0,,,,,112,1,1,1,1,0,0,0.342694887053807,0,0,0,0,0,0,0,0,0,0,0.5
112-0005,4,1,0,2.5,1,1,1,0,1,1,0,2013,4,5,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8,0.222222222222222,5,0
112-0009,1,1,0,4.5,0,0,0,0,0,1,1,2010,2,2,1,,,,112,1,4,4,4,,,,,,,,,,10,2,0.833333333333333,2,
112-0009,2,1,0,4.5,0,0,0,0,0,1,1,2011,2,3,1,,,,112,1,4,4,4,0,0,0.198031096241263,0,0.142857142857143,0,0,0,0,11,3,0.75,3,1
112-0009,3,1,0,4.16666666666667,,,,0,,,,2012,2,0,,,,,112,1,4,4,4,0.333333333333333,1,0.165598167186848,0.333333333333333,0.333333333333333,0.545454545454545,0.285714285714286,0,0,0,0,0,0,1
112-0009,4,1,0,3.5,1,1,1,0,0,0,1,2013,2,2,1,,,,112,1,4,4,4,0,0,0,0,0,0,0,0,0,7,2,0.5,2,0
112-0011,1,1,1,3.5,0,0,0,0,0,0,0,2010,2,1,1,,,,112,1,,4,,,,,,,,,,,1,1,0.5,1,
112-0011,2,1,1,3.5,0,0,0,0,0,1,0,2011,2,4,1,,,,112,1,,4,,1,1,0.227394595669048,1,1,1,0,0,0,2,1,0.5,4,1
112-0011,3,1,1,3.83333333333333,,,,0,,,,2012,2,0,,,,,112,1,,4,,1,1,0.319191051684362,1,1,1,0,0,0,0,0,0,0,1
112-0011,4,1,1,4.5,0,1,0,0,0,1,0,2013,2,4,1,,,,112,1,,4,,0,0,0,0,0,0,0,0,0,2,3,0.416666666666667,4,0
112-0012,1,1,1,2.5,0,0,0,,,,,2010,2,0,1,,,,112,,,,,,,,,,,,,,0,2,0.5,0,
112-0012,2,1,1,3.5,0,0,0,0,0,0,0,2011,2,0,1,,,,112,1,,,,0,0,0.296026984362076,0,0,0,0,0,0,0,1,1,0,0
112-0012,3,1,1,3.16666666666667,,,,0,,,,2012,2,0,,,,,112,1,,,,0,0,0.461166297524339,0,0.2,0,0,0,0,0,0,0,0,0
112-0012,4,1,1,3.5,0,0,0,0,0,0,0,2013,2,0,1,,,,112,1,,,,0,0,0,0,0,0,0,0,0,0,3,0.25,0,0
112-0013,1,0,1,5,0,0,0,0,0,0,1,2010,4,0,1,1,,1,112,1,,4,,,,,,,,,,,5,8,0.694444444444445,0,
112-0013,2,0,1,4.5,0,0,0,0,0,1,1,2011,4,0,1,1,,1,112,1,,4,,0,0,0.642510883794531,0,0.0857142857142857,0,0,0,0,5,5,0.8,0,0
112-0013,3,0,1,4.66666666666667,,,,0,,,,2012,4,0,,,,,112,1,,4,,0.2,1,0.11880858407524,0.333333333333333,0.125,0.2,0.160944206008584,1,0.333333333333333,0,0,0,0,0
112-0013,4,0,1,4.5,0,1,,0,1,0,1,2013,4,1,1,1,,,112,1,,4,,0,0,0,0,0,0,0,0,0,3,5,0.6,1,0
112-0016,1,1,1,3.5,0,0,0,0,0,0,0,2010,7,0,1,,,,112,1,,,,,,,,,,,,,4,5,0.6,0,
112-0016,2,1,1,3.5,0,0,0,0,0,1,0,2011,5,0,1,,,,112,1,,,,0,0,0.63834925192424,0,0.08,0,0,0,0,6,4,0.7,0,0
112-0016,3,1,1,3.5,,,,0,,,,2012,5,0,,,,,112,1,,,,0,0,0.0619239853821151,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
112-0016,4,1,1,3.5,0,0,0,0,0,0,0,2013,5,0,1,,,,112,1,,,,0,0,0,0,0,0,0,0,0,1,6,0.238095238095238,0,0
112-0017,1,1,1,3.5,1,1,1,0,0,0,0,2010,3,2,1,,1,,112,1,1,1,1,,,,,,,,,,3,2,0.5,2,
112-0017,2,1,1,4,1,1,1,0,0,1,0,2011,2,5,1,,1,,112,1,1,1,1,0.5,1,0.651572280903589,0.5,0.272727272727273,0.666666666666667,0.404255319148936,0,0,3,1,1,5,1
112-0017,3,1,1,4,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,0,0,0.111897195032854,0,0.5,0,0,0,0,0,0,0,0,1
112-0017,4,1,1,4.5,1,1,1,0,1,1,0,2013,2,2,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0.333333333333333,2,0
112-0023,1,1,0,4.5,0,0,0,0,0,1,0,2010,3,2,1,1,1,,112,1,,,,,,,,,,,,,5,3,0.833333333333333,2,
112-0023,2,1,0,4.5,0,0,0,0,0,1,0,2011,3,0,1,1,1,,112,1,,,,0.333333333333333,1,0.218736774836621,0.333333333333333,0.1875,0.25,0.228486646884273,0,0.333333333333333,4,2,0.666666666666667,0,0.666666666666667
112-0023,3,1,0,4.5,,,,0,,,,2012,3,0,,,,,112,1,,,,0,0,0.342692359823041,0,0,0,0,0,0,0,0,0,0,0
112-0023,4,1,0,4.5,0,,,1,,,0,2013,3,1,1,,1,,112,1,,,,0,0,0,0,0,0,0,0,0,2,0,0,1,0
112-0024,1,1,0,3.5,0,0,0,0,0,0,0,2010,3,2,1,,,,112,1,,4,,,,,,,,,,,0,1,0.5,2,
112-0024,2,1,0,3.5,0,0,0,0,0,1,0,2011,2,0,1,1,,,112,1,,4,,0,0,0.2981711416258,0,0.0769230769230769,0,0,0,0,2,2,0.333333333333333,0,1
112-0024,3,1,0,3.5,,,,0,,,,2012,2,0,,,,,112,1,,4,,0,0,0.102564116611076,0,0.0666666666666667,0,0,0,0,0,0,0,0,0
112-0024,4,1,0,3.5,,1,0,0,0,0,,2013,2,1,1,,,,112,1,,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112-0027,1,1,0,3.5,1,1,1,0,0,1,1,2010,4,2,1,,,,112,1,1,1,1,,,,,,,,,,0,1,0.5,2,
112-0027,2,1,0,1.5,1,1,1,0,0,1,0,2011,4,5,1,,,,112,1,1,1,1,1,1,0.196678242719468,1,1,1,0,0,0,2,1,0.5,5,1
112-0027,3,1,0,3,1,1,1,0,,,,2012,4,0,,,,,112,1,1,1,1,1,1,0.305923132290858,1,1,1,0,0,0,0,0,0,0,1
112-0027,4,1,0,4,1,1,1,0,,1,1,2013,4,7,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0.333333333333333,7,0
112-0028,1,1,0,2.5,1,1,1,0,0,1,0,2010,3,3,1,,,,112,1,1,1,1,,,,,,,,,,1,0,0,3,
112-0028,2,1,0,3.5,1,1,1,0,0,0,0,2011,2,7,1,,,,112,1,1,1,1,0,0,0.208520670400695,0,0,0,0,0,0,5,1,0.5,7,0
112-0028,3,1,0,3.16666666666667,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,1,1,0.315339994459267,1,1,1,0,0,0,0,0,0,0,1
112-0028,4,1,0,3.5,1,1,1,1,1,1,1,2013,2,4,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,0.25,4,0
112-0030,1,,0,3.5,1,1,1,1,0,1,0,2010,2,0,1,,,,112,1,1,1,1,,,,,,,,,,3,4,0.35,0,
112-0030,2,,0,3.5,1,1,1,1,0,1,0,2011,2,2,1,,,,112,1,1,1,1,0,0,0.264417601792538,0,0.15,0,0,0,0,4,5,0.3,2,0
112-0030,3,,0,3.5,1,1,1,1,,,,2012,2,0,,,,,112,1,1,1,1,0,0,0.128862617330262,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.4
112-0030,4,,0,3.5,1,1,1,1,,,,2013,2,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112-0034,1,,0,5,0,0,0,1,0,1,1,2010,3,3,1,,,,112,1,,2,,,,,,,,,,,8,4,0.6,3,
112-0034,2,,0,5,0,1,0,1,0,0,1,2011,3,0,1,,,,112,1,,2,,0.25,1,0.322706158921511,0.25,0.25,0.3,0.234234234234234,0,0.5,5,1,1,0,0.75
112-0034,3,,0,5,,1,,1,,,,2012,3,0,,,,,112,1,,2,,1,1,0.332469538681023,1,1,1,0,0,0,0,0,0,0,0
112-0034,4,,0,5,,1,,1,,,,2013,3,0,,,,,112,1,,2,,0,0,0,0,0,0,0,0,0,6,0,0,0,0
112-0035,1,,1,1.5,1,1,1,1,0,1,1,2010,3,1,1,,,,112,1,1,1,1,,,,,,,,,,3,2,0.666666666666667,1,
112-0035,2,,1,2.5,1,1,1,1,0,1,1,2011,2,7,1,,,,112,1,1,1,1,1,2,0.490988352885854,1,0.615384615384615,1,1,0,0,5,2,0.666666666666667,7,0.5
112-0035,3,,1,2,1,1,1,1,,,,2012,2,0,,,,,112,1,1,1,1,1,2,0.181996421747946,1,0.888888888888889,1,1,0,0,0,0,0,0,1
112-0035,4,,1,2,1,1,1,1,,,,2013,2,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
112-0036,1,1,1,2.5,0,1,0,0,0,1,0,2010,3,3,1,,,,112,1,,1,,,,,,,,,,,8,12,0.211538461538462,3,
112-0036,2,1,1,2.5,0,1,0,1,0,1,0,2011,3,3,1,,,,112,1,,1,,0.5,6,0.46657484795239,0.454545454545455,0.358490566037736,0.555555555555556,0.545243042605715,0,0,5,8,0.263888888888889,3,0.25
112-0036,3,1,1,2.83333333333333,,1,,1,,,,2012,3,0,,,,,112,1,,1,,0.375,3,0.114714948479753,0.375,0.363636363636364,0.305555555555556,0.418326693227092,0,0,0,0,0,0,0.375
112-0036,4,1,1,3.5,0,1,0,1,0,1,0,2013,3,4,1,,,,112,1,,1,,0,0,0,0,0,0,0,0,0,2,4,0.3,4,0
112-0037,1,,0,2.5,0,0,0,0,0,0,0,2010,4,0,1,,,,112,1,,,,,,,,,,,,,0,7,0.339285714285714,0,
112-0037,2,,0,3.5,0,0,0,0,0,0,0,2011,4,0,1,,,,112,1,,,,0,0,0.291469073462978,0,0.0697674418604651,0,0,0,0,2,10,0.2,0,0
112-0037,3,,0,3,,,,0,,,,2012,4,0,,,,,112,1,,,,0,0,0.275071867785412,0,0.142857142857143,0,0,0,0,0,0,0,0,0
112-0037,4,,0,3,,,,0,,,,2013,4,0,,,,,112,1,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0
112-0038,1,0,0,4,0,1,0,0,0,1,1,2010,7,2,1,,,,112,1,,1,4,,,,,,,,,,6,3,0.666666666666667,2,
112-0038,2,0,0,4.5,0,1,0,0,0,1,0,2011,6,0,1,,,1,112,1,,1,4,0,0,0.62337807211527,0,0.214285714285714,0,0,0,0,7,3,0.583333333333333,0,0.666666666666667
112-0038,3,0,0,4.33333333333333,,1,,0,,,,2012,6,0,,,,,112,1,,1,4,0.666666666666667,2,0.127987846090998,0.666666666666667,0.526315789473684,0.8125,0.392265193370166,0,0,0,0,0,0,0
112-0038,4,0,0,4.5,0,1,1,0,0,1,1,2013,6,0,1,,,,112,1,,1,4,0,0,0,0,0,0,0,0,0,4,2,0.666666666666667,0,0
112-0040,1,,1,1.5,0,1,1,1,,1,1,2010,1,0,1,,,,112,1,,1,1,,,,,,,,,,4,6,0.428571428571429,0,
112-0040,2,,1,1.5,0,1,1,1,0,1,0,2011,1,3,1,,,,112,1,,1,1,0.666666666666667,4,0.651068169987569,0.6,0.555555555555556,0.75,0.65606121627064,0,1,3,2,0.5,3,0
112-0040,3,,1,1.5,,1,1,1,,,,2012,1,0,,,,,112,1,,1,1,0,0,0.306875668380316,0,0,0,0,0,0,0,0,0,0,1
112-0040,4,,1,1.5,,1,1,1,,,,2013,1,0,,,,,112,1,,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
112-0041,1,1,1,3.5,1,1,1,1,0,0,0,2010,4,3,1,,,,112,1,1,1,1,,,,,,,,,,7,5,0.6,3,
112-0041,2,1,1,3.5,1,1,1,1,0,0,0,2011,4,4,1,,,,112,1,1,1,1,0.4,2,0.626460914230522,0.5,0.423076923076923,0.545454545454545,0.456389452332657,0,0.5,0,4,0.2,4,0.6
112-0041,3,1,1,3.33333333333333,1,1,1,1,,,,2012,4,0,,,,,112,1,1,1,1,0.25,1,0.491531010437017,0,0.2,0.352941176470588,0.229166666666667,0,0,0,0,0,0,1
112-0041,4,1,1,3,1,1,1,0,1,0,0,2013,4,3,1,,,1,112,1,1,1,1,0,0,0,0,0,0,0,0,0,1,5,0.166666666666667,3,0
112-0044,1,1,1,3.5,1,1,1,0,0,0,0,2010,2,4,1,,,,112,1,1,1,1,,,,,,,,,,7,9,0.155555555555556,4,
112-0044,2,1,1,4.5,1,1,1,0,,,0,2011,2,2,1,,,,112,1,1,1,1,0.444444444444444,4,0.553119018950996,0.5,0.405405405405405,0.483870967741936,0.524672079950031,0,0,6,8,0.194444444444444,2,0.444444444444444
112-0044,3,1,1,4.16666666666667,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,0.375,3,0.0820043510812783,0.333333333333333,0.416666666666667,0.379310344827586,0.504830165160486,0,0,0,0,0,0,0.25
112-0044,4,1,1,4.5,1,1,1,0,1,1,0,2013,2,4,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4,0.3,4,0
112-0048,1,1,0,4.5,0,0,0,0,0,0,0,2010,3,0,1,,,,112,0,,4,,,,,,,,,,,8,2,1,0,
112-0048,2,1,0,4,0,0,0,0,0,0,0,2011,3,0,1,,,,112,1,,4,,0.5,1,0.201542866687488,0.5,0.222222222222222,0.285714285714286,0.305555555555556,0,0,3,2,0.666666666666667,0,0
112-0048,3,1,0,4,,,,0,,,,2012,3,0,,,,,112,1,,4,,0,0,0.141086617756704,0,0.166666666666667,0,0,0,0,0,0,0,0,0
112-0048,4,1,0,3.5,0,1,0,0,0,0,1,2013,3,0,1,,,,112,1,,4,,0,0,0,0,0,0,0,0,0,5,6,0.238095238095238,0,0
112-0055,1,1,0,3,1,1,1,0,1,1,0,2010,2,3,1,,,,112,1,1,1,1,,,,,,,,,,7,3,0.416666666666667,3,
112-0055,2,1,0,2.5,1,1,1,0,0,0,0,2011,2,4,1,,,,112,1,1,1,1,0,0,0.6286590292597,0,0.153846153846154,0,0,0,0,7,8,0.263888888888889,4,1
112-0055,3,1,0,3,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,0.25,2,0.284870112546505,0.333333333333333,0.333333333333333,0.275,0.0704321578077836,0,0,0,0,0,0,0.5
112-0055,4,1,0,3.5,1,1,1,0,1,1,0,2013,2,5,1,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8,0.138888888888889,5,0
112-0058,1,,1,1,1,1,1,1,0,1,0,2010,2,3,1,,,,112,1,1,1,1,,,,,,,,,,2,1,1,3,
112-0058,2,,1,1,1,1,1,0,0,1,1,2011,2,2,1,,,,112,1,1,1,1,0,0,0.247379534995789,0,0.25,0,0,0,0,2,0,0,2,1
112-0058,3,,1,1,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,0,0,0.328828629047869,0,0,0,0,0,0,0,0,0,0,0
112-0058,4,,1,1,1,1,1,0,,,,2013,2,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112-0060,1,1,0,2.5,0,0,0,,,,,2010,,0,1,,,,112,,,,,,,,,,,,,,2,0,0,0,
112-0060,2,1,0,2.5,0,0,0,0,0,0,0,2011,2,0,1,1,,,112,0,,,,0,0,0.186165891426995,0,0,0,0,0,0,5,2,0.666666666666667,0,0
112-0060,3,1,0,2.5,,,,0,,,,2012,2,0,,,,,112,0,,,,0.5,1,0.186924396150073,0.5,0.545454545454545,0.833333333333333,0.310344827586207,0,0,0,0,0,0,0
112-0060,4,1,0,2.5,0,0,0,0,0,0,0,2013,2,0,1,,,,112,0,,,,0,0,0,0,0,0,0,0,0,4,5,0.433333333333333,0,0
112-0062,1,,0,2,1,1,1,0,0,0,0,2010,2,0,1,,,,112,1,1,1,1,,,,,,,,,,3,0,0,0,
112-0062,2,,0,3,1,1,1,0,0,0,1,2011,2,0,1,,,,112,1,1,1,1,0,0,0.20042771804821,0,0,0,0,0,0,4,0,0,0,0
112-0062,3,,0,2.5,1,1,1,0,,,,2012,2,0,,,,,112,1,1,1,1,0,0,0.312070146672196,0,0,0,0,0,0,0,0,0,0,0
112-0062,4,,0,2.5,1,1,1,0,,,,2013,2,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112-0066,1,1,1,4.5,0,0,0,1,1,0,0,2010,2,0,1,,,,112,1,,,,,,,,,,,,,2,9,0.188888888888889,0,
112-0066,2,1,1,3.5,0,0,0,1,1,1,1,2011,2,0,1,,,,112,1,,,,0,0,0.196640229289261,0,0.0810810810810811,0,0,0,0,9,6,0.547619047619048,0,0
112-0066,3,1,1,4.16666666666667,,,,1,,,,2012,2,0,,,,,112,1,,,,0,0,0.128954408977054,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
112-0066,4,1,1,4.5,0,0,0,0,0,0,0,2013,2,0,1,,,,112,0,,,,0,0,0,0,0,0,0,0,0,4,6,0.30952380952381,0,0
112-0067,1,1,0,3.5,0,0,0,1,0,0,0,2010,2,1,1,,,,112,1,4,4,4,,,,,,,,,,1,1,1,1,
112-0067,2,1,0,4,0,0,0,0,0,0,0,2011,2,0,1,,,,112,1,4,4,4,0,0,0.196996823499466,0,0,0,0,0,0,1,2,0.333333333333333,0,1
112-0067,3,1,0,4,,,,0,,,,2012,2,0,,,,,112,1,4,4,4,0,0,0.28050149757136,0,0.125,0,0,0,0,0,0,0,0,0
112-0067,4,1,0,4.5,1,1,1,0,0,1,0,2013,2,1,1,,,,112,1,4,4,4,0,0,0,0,0,0,0,0,0,1,2,0.666666666666667,1,0
112-0068,1,,0,3.5,1,1,1,0,1,0,0,2010,3,3,1,,,,112,1,1,1,1,,,,,,,,,,6,2,1,3,
112-0068,2,,0,4.5,1,1,1,0,0,0,0,2011,3,3,1,,,,112,1,1,1,1,1,2,0.472184677012836,1,0.625,1,1,0,0,3,0,0,3,1
112-0068,3,,0,4,1,1,1,0,,,,2012,3,0,,,,,112,1,1,1,1,0,0,0.321639017223967,0,0,0,0,0,0,0,0,0,0,0
112-0068,4,,0,4,1,1,1,0,,,,2013,3,0,,,,,112,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
112-0070,1,,0,4.5,0,0,0,0,0,0,0,2010,3,0,1,,,,112,1,,,,,,,,,,,,,8,0,0,0,
112-0070,2,,0,4.5,0,0,0,0,,0,0,2011,2,0,1,,,,112,1,,,,0,0,0.217415262225148,0,0,0,0,0,0,10,0,0,0,0
112-0070,3,,0,4.5,,,,0,,,,2012,2,0,,,,,112,1,,,,0,0,0.0898494877078439,0,0,0,0,0,0,0,0,0,0,0
112-0070,4,,0,4.5,,,,0,,,,2013,2,0,,,,,112,1,,,,0,0,0,0,0,0,0,0,0,9,0,0,0,0
112-0071,1,,1,3,1,0,0,0,0,0,0,2010,3,3,1,,,,112,1,1,2,2,,,,,,,,,,6,0,0,3,
112-0071,2,,1,3,1,1,1,0,0,0,0,2011,4,7,1,,,,112,1,1,2,2,0,0,0.216356970488654,0,0,0,0,0,0,3,6,0.261904761904762,7,0
112-0071,3,,1,3,1,1,1,0,,,,2012,4,0,,,,,112,1,1,2,2,0.833333333333333,5,0.109483971178534,0.5,0.722222222222222,0.944444444444444,0.823529411764706,0,0,0,0,0,0,1
112-0071,4,,1,3,1,1,1,0,,,,2013,4,0,,,,,112,1,1,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0
112-0074,1,,0,3.5,1,1,1,0,,1,1,2010,2,2,1,,,,112,1,1,1,1,,,,,,,,,,3,5,0.433333333333333,2,
112-0074,2,,0,3,1,1,1,0,0,1,0,2011,2,5,1,,,,112,1,1,1,1,0,0,0.649616327264149,0,0.0869565217391304,0,0,0,0,1,4,0.5,5,0.4
